UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,PRMPGM,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
133942,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,2,-2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
133951,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",6.99 ,2,1,1,"R",4403,2,"A",.,"R",7764,"R",3836,"A",.,"R",30,"R",30,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111
133960,1,1,0,1,1,0,0,1,2,0,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,1,-1,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,2,"A",.,2,"A",.,"A",.,"R",9072,"A",.,"R",30,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
133979,0,1,1,0,0,0,0,4,-2,-2,54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,2,1,"R",800,1,"R",19,"R",4270,"R",3890,"A",.,"R",30,"R",50,1,0,1,0,0,0,0,1,333,1,333,1,333,1,333
133997,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
134024,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134079,0,1,0,0,0,0,0,4,-2,-2,71,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",15.62 ,2,2,1,"R",2329,1,"R",20,"R",7348,"R",4900,"A",.,"R",0,"R",0,1,1,0,0,0,0,0,2,-2,1,162,1,162,1,162
134097,0,1,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",7.62 ,2,1,1,"R",6709,1,"R",99,"R",7160,"R",5148,"A",.,"R",30,"R",30,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102
134130,0,1,0,0,0,0,0,1,2,0,-2,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",12.80 ,2,1,1,"R",11375,2,"A",.,"R",6350,"R",4600,"A",.,"R",30,"R",30,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
134228,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134237,1,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,5,1,1,1,2,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",5.01 ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"R",0,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
134291,1,0,-2,0,1,0,1,1,4,0,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",20,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
134307,1,0,-2,0,0,1,0,1,4,2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",15,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134343,1,1,1,1,0,0,0,1,2,0,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",4.99 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",20,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
134422,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",50,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
134495,1,1,0,1,0,0,1,1,2,8,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",3.26 ,2,1,1,"R",420,3,"A",.,"R",7200,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
134510,0,1,0,0,0,0,0,4,-2,-2,89,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",220,1,"R",21,"R",2690,"R",4290,"A",.,"R",25,"R",25,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
134529,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134574,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134608,1,1,0,1,1,0,0,1,2,0,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
134714,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134811,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"R",0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
134945,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",5.04 ,2,2,1,"R",1525,2,"A",.,"R",9800,"R",6186,"A",.,"R",30,"R",50,1,1,0,0,0,0,0,2,-2,1,135,1,135,1,135
135081,0,1,0,0,0,0,0,3,-2,-2,-2,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",743,1,"R",19,"A",.,"A",.,"R",15212,"R",55,"R",55,1,0,1,0,0,0,0,1,315,1,333,1,333,1,333
135142,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",150,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135160,1,1,0,0,0,0,0,1,2,0,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,1,"R",43,1,"R",15,"R",3600,"R",1800,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
135179,1,0,-2,0,1,0,0,1,4,2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135188,1,1,0,1,0,0,0,1,2,0,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
135267,1,0,-2,0,1,0,0,1,4,0,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,2,1,2,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",45,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
135276,1,0,-2,0,1,0,0,1,4,0,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135294,1,0,-2,0,1,0,0,1,4,2,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",15,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
135337,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135364,0,1,0,0,0,0,0,4,-2,-2,54,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",50,"R",50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
135391,1,1,0,1,0,1,0,1,2,0,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",6.94 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",20,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
135407,1,1,-2,0,1,1,0,1,4,2,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",45,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
135522,1,0,-2,0,1,1,0,1,4,0,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,-2,2,2,-2,-2,-2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135559,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135610,0,1,0,0,0,0,0,4,-2,-2,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,2,2,"R",3.42 ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"R",0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
135647,1,0,-2,0,1,1,0,1,2,4,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,2,1,1,2,-2,-2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",15,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
135717,1,1,0,0,1,0,1,1,2,0,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",4.20 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
135726,1,1,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",7.00 ,2,2,1,"R",4495,1,"R",19,"R",9460,"R",7450,"A",.,"R",70,"R",85,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102
135735,1,0,-2,0,1,1,0,1,4,0,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",40,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
